Date,Actual_Price,Signal,Shares_Held,Cash,Portfolio_Value,Daily_Return,Cumulative_Return
2025-03-18,554.50830078125,1,90.0,50109.2529296875,100015.0,15.0,0.015
2025-03-19,560.54736328125,1,134.0,25452.685333251953,100566.03201293945,551.0320129394531,0.5660320129394532
2025-03-20,558.9264526367188,1,156.0,13160.121278044127,100352.64788937225,-213.38412356720073,0.3526478893722524
2025-03-21,559.1107788085938,-1,78.0,56772.73604330615,100383.37679037647,30.728901004215004,0.3833767903764674
2025-03-24,569.1236572265625,-1,39.0,78977.07458554857,101172.89721738451,789.520427008043,1.1728972173845105
2025-03-25,570.4917602539062,-1,20.0,89828.26459156063,101238.09979663875,65.20257925424085,1.2380997966387512
2025-03-26,563.6810913085938,-1,10.0,95478.5497443353,101115.36065742123,-122.73913921751955,1.1153606574212316
2025-03-27,562.18408203125,-1,5.0,98303.79193695319,101114.71234710944,-0.6483103117934661,1.1147123471094382
2025-03-28,550.8626708984375,-1,3.0,99420.26284754061,101072.85086023592,-41.8614868735167,1.0728508602359215
2025-03-31,554.5604248046875,-1,2.0,99989.73631177243,101098.8571613818,26.00630114588421,1.098857161381806
2025-04-01,556.1268310546875,-1,1.0,100560.86160327388,101116.98843432857,18.131272946760873,1.1169884343285668
2025-04-02,559.6461791992188,-1,1.0,100575.94573251437,101135.59191171359,18.603477385026054,1.1355919117135926
2025-04-03,532.0663452148438,-1,1.0,100591.03212437425,101123.0984695891,-12.49344212449796,1.1230984695890947
2025-04-04,500.9176330566406,1,101.0,50514.35747352884,101107.03841224955,-16.06005733954953,1.1070384122495451
2025-04-07,500.0254211425781,1,151.0,25520.663570020966,101024.50216255026,-82.53624969928933,1.024502162550256
2025-04-08,492.193603515625,1,176.0,13219.651581665843,99845.72580041585,-1178.7763621344056,-0.15427419958414976
2025-04-09,543.8834838867188,1,188.0,6695.0327227624675,108945.12769346559,9099.40189304974,8.94512769346559
2025-04-10,520.051025390625,-1,94.0,55580.83336438963,104465.62975110838,-4479.497942357208,4.465629751108383
2025-04-11,529.3302001953125,1,146.0,28064.000079238038,105346.20930775366,880.5795566452725,5.346209307753655
2025-04-14,534.4654541015625,-1,73.0,67084.18782866398,106100.16597807805,753.9566703243909,6.100165978078047
2025-04-15,532.9684448242188,-1,37.0,86281.11447051016,106000.94692900626,-99.21904907179123,6.000946929006255
2025-04-16,521.1216430664062,-1,19.0,95674.24621287605,105575.55743113777,-425.3894978684839,5.575557431137771
2025-04-17,521.8651733398438,0,19.0,95688.59734980798,105604.03564326502,28.47821212724375,5.604035643265015
2025-04-21,509.4433898925781,-1,10.0,100287.94114844366,105382.37504736944,-221.660595895577,5.382375047369438
2025-04-22,522.6979370117188,-1,5.0,102916.47402467452,105529.96370973311,147.58866236367612,5.5299637097331145
2025-04-23,530.79736328125,-1,3.0,103993.50622234071,105585.89831218446,55.934602451350656,5.585898312184464
2025-04-24,541.9700927734375,-1,2.0,104551.0753410475,105635.01552659438,49.11721440991096,5.635015526594376
2025-04-25,545.8860473632812,-1,1.0,105112.64404971193,105658.53009707521,23.5145704808383,5.658530097075214
2025-04-28,546.0941772460938,-1,1.0,105128.41094631939,105674.50512356548,15.975026490268647,5.674505123565483
2025-04-29,549.5342407226562,-1,1.0,105144.18020796134,105693.714448684,19.209325118514244,5.6937144486839975
2025-04-30,549.7523193359375,-1,1.0,105159.95183499253,105709.70415432847,15.98970564447518,5.709704154328472
2025-05-01,553.6483764648438,1,95.0,53132.77844007248,105729.37420423263,19.670049904161715,5.729374204232633
2025-05-02,561.8668823242188,1,142.0,26733.004887600204,106518.10217763926,788.7279734066251,6.51810217763926
2025-05-05,558.6448974609375,1,165.0,13888.182196731781,106064.59027778647,-453.5118998527905,6.064590277786468
2025-05-06,553.9755249023438,0,165.0,13890.26542406129,105296.22703294801,-768.3632448384597,5.296227032948009
2025-05-07,556.3052978515625,1,177.0,7216.68538965615,105682.72310938271,386.4960764347052,5.682723109382714
2025-05-08,560.1814575195312,-1,89.0,56513.736154183345,106369.88587342162,687.1627640389052,6.369885873421619
2025-05-09,559.4677734375,-1,45.0,81138.79524585648,106314.84505054398,-55.04082287763595,6.314845050543984
2025-05-12,577.9567260742188,1,115.0,40693.99523994805,107159.01873848321,844.1736879392265,7.159018738483209
2025-05-13,581.7734985351562,0,115.0,40700.099339234046,107604.05167077701,445.03293229380506,7.604051670777015
2025-05-14,582.5170288085938,0,115.0,40706.204354134934,107695.66266712322,91.61099634620768,7.695662667123222
2025-05-15,585.3622436523438,0,115.0,40712.31028478805,108028.96830480758,333.3056376843597,8.028968304807583
2025-05-16,589.0699462890625,0,115.0,40718.41713133077,108461.46095457295,432.49264976536506,8.461460954572948
2025-05-19,589.7142944335938,0,115.0,40724.52489390047,108541.66875376375,80.20779919080087,8.541668753763748
2025-05-20,587.7315673828125,-1,58.0,74231.33291345485,108319.76382165798,-221.90493210576824,8.31976382165798
2025-05-21,577.8277587890625,-1,29.0,90999.47261827468,107756.4776231575,-563.2861985004856,7.756477623157494
2025-05-22,578.0558471679688,-1,15.0,99105.90439951899,107776.74210703852,20.264483881022898,7.776742107038517
2025-05-23,574.1102294921875,-1,8.0,103139.54189162422,107732.42372756172,-44.31837947679742,7.73242372756172
2025-05-27,586.0462646484375,-1,4.0,105499.1978815017,107843.38294009546,110.95921253373672,7.843382940095456
2025-05-28,582.6558227539062,-1,2.0,106680.33440669175,107845.64605219956,2.2631121041049482,7.845646052199562
2025-05-29,584.9557495117188,-1,1.0,107281.29220636447,107866.24795587618,20.601903676622896,7.866247955876185
2025-05-30,584.301513671875,-1,1.0,107297.38440019541,107881.68591386729,15.437957991103758,7.881685913867289
2025-06-02,587.5928955078125,1,92.0,53842.5255166445,107901.07190336325,19.38598949596053,7.901071903363248
2025-06-03,590.943603515625,-1,46.0,81034.00765719076,108217.4134189095,316.34151554625714,8.217413418909505
2025-06-04,590.7849731445312,-1,23.0,94634.21714066355,108222.27152298776,4.858104078259203,8.222271522987764
2025-06-05,587.9298095703125,-1,12.0,101115.64017850808,108170.79789335183,-51.47362963593332,8.170797893351832
2025-06-06,593.96728515625,1,97.0,50643.58828625361,108258.41494640986,87.61705305802752,8.258414946409859
2025-06-09,594.5026245117188,-1,49.0,79187.31080105904,108317.93940213326,59.524455723396386,8.317939402133256
2025-06-10,597.873291015625,-1,25.0,93548.1478820542,108494.98015744482,177.0407553115656,8.494980157444822
2025-06-11,596.1680908203125,-1,13.0,100716.19719408026,108466.38237474432,-28.59778270049719,8.466382374744324
2025-06-12,598.5374755859375,-1,7.0,104322.529477175,108512.29180627657,45.909431532243616,8.512291806276567
2025-06-13,591.8458251953125,-1,4.0,106113.71533218252,108481.09863296377,-31.193173312800354,8.481098632963766
2025-06-16,597.4766845703125,-1,2.0,107324.58575862297,108519.5391277636,38.44049479982641,8.519539127763593
2025-06-17,592.3712158203125,-1,1.0,107933.05566230707,108525.42687812739,5.887750363792293,8.525426878127385
2025-06-18,592.2819213867188,1,92.0,54051.59077446502,108541.52754204314,16.10066391575674,8.541527542043143
2025-06-20,590.8909912109375,1,137.0,27469.603908589,108421.66970448743,-119.85783755571174,8.42166970448743
2025-06-23,596.7274780273438,1,160.0,13748.992354546383,109225.38883892138,803.7191344339517,9.225388838921383
2025-06-24,603.3196411132812,-1,80.0,62016.62599246207,110282.19728152457,1056.8084426031855,10.282197281524567
2025-06-25,603.65771484375,-1,40.0,86172.23708011094,110318.54567386094,36.3483923363674,10.318545673860935
2025-06-26,608.380615234375,-1,20.0,98352.77522036045,110520.38752504795,201.84185118701134,10.520387525047948
2025-06-27,611.4032592773438,-1,10.0,104481.56072941693,110595.59332219037,75.20579714242194,10.59559332219037
2025-06-30,614.3264770507812,-1,5.0,107568.86534878025,110640.49773403416,44.904411843788694,10.640497734034158
2025-07-01,614.127685546875,-1,3.0,108813.25604967632,110655.63910631694,15.141372282785596,10.655639106316944
2025-07-02,616.9117431640625,-1,2.0,109446.48978124783,110680.31326757596,24.67416125901218,10.680313267575956
2025-07-03,621.7738647460938,-1,1.0,110084.68061946111,110706.4544842072,26.141216631251154,10.706454484207207
2025-07-07,617.1403198242188,-1,1.0,110101.19332155403,110718.33364137825,11.879157171046245,10.718333641378253
2025-07-08,616.8023681640625,-1,1.0,110117.70850055227,110734.51086871633,16.1772273380775,10.734510868716331
2025-07-09,620.5010986328125,1,89.0,55530.12947713985,110754.72725546017,20.216386743835756,10.754727255460166
2025-07-10,622.2510375976562,-1,45.0,82917.50465085829,110918.80134275282,164.07408729265444,10.91880134275282
2025-07-11,620.0636596679688,-1,23.0,96571.34278925123,110832.80696161451,-85.99438113831275,10.832806961614509
2025-07-14,621.246826171875,1,100.0,48749.822875435246,110874.50549262275,41.698531008238206,10.874505492622747
2025-07-15,618.592041015625,-1,50.0,79686.73739964781,110616.33945042906,-258.1660421936831,10.616339450429063
2025-07-16,620.66015625,1,114.0,39976.440410257754,110731.69822275775,115.35877232869097,10.731698222757753
2025-07-17,624.4583740234375,-1,57.0,75576.56419565523,111170.69151499117,438.9932922334119,11.170691514991166
2025-07-18,624.0010375976562,-1,29.0,93059.92973301896,111155.95982335099,-14.731691640175995,11.15595982335099
2025-07-21,625.1842651367188,-1,15.0,101826.46843439297,111204.23241144375,48.272588092761,11.20423241144375
2025-07-22,625.2737426757812,1,96.0,51194.56924791985,111220.84854479485,16.616133351097233,11.220848544794848
2025-07-23,630.5932006835938,1,136.0,25978.52040596329,111739.19569893205,518.3471541371982,11.739195698932047
2025-07-24,630.802001953125,-1,68.0,68876.95331683668,111771.48944964918,32.293750717130024,11.771489449649177
2025-07-25,633.4667358398438,-1,34.0,90425.15387838888,111963.02289694357,191.53344729439414,11.96302289694357
2025-07-28,633.3076782226562,-1,17.0,101204.9481812558,111971.17871104095,8.155814097379334,11.97117871104095
2025-07-29,631.6372680664062,-1,9.0,106273.22706801422,111957.96248061188,-13.216230429068673,11.957962480611881
2025-07-30,630.841796875,-1,5.0,108812.53523957443,111966.74422394943,8.781743337545777,11.966744223949426
2025-07-31,628.475341796875,1,91.0,54779.97772532911,111971.23382884474,4.48960489530873,11.971233828844735
2025-08-01,618.1743774414062,-1,46.0,82606.04170685119,111042.06306915588,-929.1707596888591,11.042063069155876
2025-08-04,627.570556640625,1,111.0,41826.34643146659,111486.67821857597,444.61514942008944,11.486678218575966
2025-08-05,624.3887939453125,1,144.0,21227.790183236,111139.77651136101,-346.90170721495815,11.139776511361008
2025-08-06,629.17138671875,1,160.0,11164.232164263485,111831.65403926349,691.8775279024849,11.831654039263492
2025-08-07,628.6444091796875,0,160.0,11165.906799088125,111749.01226783813,-82.6417714253621,11.749012267838129
2025-08-08,633.5462646484375,-1,80.0,61851.28285698299,112534.98402885799,785.9717610198568,12.534984028857988
2025-08-11,632.29345703125,-1,40.0,87152.29883066154,112444.03711191154,-90.9469169464428,12.444037111911545
2025-08-12,639.0248413085938,-1,20.0,99945.86850165801,112726.36532782989,282.32821591834363,12.726365327829889
2025-08-13,641.2123413085938,-1,10.0,106372.9837950192,112785.10720810514,58.74188027525088,12.78510720810514
2025-08-14,641.27197265625,-1,5.0,109595.2996058697,112801.65946915095,16.552261045813793,12.801659469150954
2025-08-15,639.7705688476562,-1,3.0,110891.2800385059,112810.59174504886,8.932275897910586,12.810591745048864
2025-08-18,639.6314086914062,-1,2.0,111547.54513920308,112826.8079565859,16.216211537030176,12.826807956585892
2025-08-19,636.1612548828125,-1,1.0,112200.43852585678,112836.59978073959,9.791824153697235,12.836599780739592
2025-08-20,634.470947265625,-1,1.0,112217.26859163566,112851.73953890128,15.139758161691134,12.851739538901283
2025-08-21,631.9255981445312,-1,1.0,112234.1011819244,112866.02678006893,14.28724116765079,12.866026780068932
2025-08-22,641.6299438476562,1,88.0,56429.1311823556,112892.56624094935,26.539460880419938,12.892566240949352
2025-08-25,638.8060913085938,-1,44.0,84545.06356961108,112652.53158718921,-240.03465376014356,12.652531587189209
2025-08-26,641.4807739257812,-1,22.0,98670.32235551371,112782.8993818809,130.36779469168687,12.782899381880897
2025-08-27,642.9423828125,-1,11.0,105757.48911480454,112829.85532574204,46.95594386114681,12.829855325742043
2025-08-28,645.2192993164062,-1,6.0,108999.44923475379,112870.76503065223,40.90970491018379,12.870765030652226
2025-08-29,641.3713989257812,1,90.0,55140.60164237338,112864.0275456937,-6.73748495853215,12.864027545693693
2025-09-02,636.6187133789062,-1,45.0,83796.71483467052,112444.5569367213,-419.47060897239135,12.444556936721304
2025-09-03,640.06884765625,1,110.0,42204.80924423947,112612.38248642697,167.82554970566707,12.61238248642697
2025-09-04,645.418212890625,-1,55.0,77709.14167461048,113207.14338359486,594.7608971678856,13.207143383594854
2025-09-05,643.5488891601562,-1,28.0,95096.61805318588,113115.98694967026,-91.15643392459606,13.11598694967026
2025-09-08,645.1298828125,1,101.0,48016.401100581366,113174.51926464387,58.532314973606844,13.174519264643866
2025-09-09,646.6212768554688,-1,51.0,80354.66740351988,113332.35252314879,157.8332585049211,13.332352523148788
2025-09-10,648.4905395507812,0,51.0,80366.72060363041,113439.73812072026,107.38559757146868,13.439738120720257
2025-09-11,653.8796997070312,1,112.0,40492.113929592044,113726.64029677954,286.90217605928774,13.726640296779543
2025-09-12,653.6608276367188,1,142.0,20888.36291757992,113708.20044199398,-18.43985478556715,13.708200441993975
2025-09-15,657.1409301757812,1,157.0,11034.382219380841,114205.5082569785,497.30781498452416,14.205508256978499
2025-09-16,656.2361450195312,-1,79.0,62222.45668823719,114065.11214478016,-140.39611219834478,14.065112144780157
2025-09-17,655.4208374023438,-1,40.0,87793.20271543183,114010.03621152558,-55.07593325457128,14.010036211525584
2025-09-18,658.4832153320312,-1,20.0,100976.03600247977,114145.7003091204,135.6640975948103,14.145700309120397
2025-09-19,661.74462890625,-1,10.0,107608.62869694264,114226.07498600514,80.37467688474862,14.226074986005145
2025-09-22,664.8753662109375,-1,5.0,110949.14682230187,114273.52365335656,47.44866735141841,14.273523653356563
2025-09-23,661.256103515625,-1,3.0,112288.30140135647,114272.06971190334,-1.4539414532191586,14.272069711903344
2025-09-24,659.1522216796875,-1,2.0,112964.29686824635,114282.60131160573,10.531599702386302,14.282601311605731
2025-09-25,656.1112670898438,-1,1.0,113637.35277986643,114293.46404695627,10.862735350543517,14.293464046956272
2025-09-26,659.8701782226562,-1,1.0,113654.3983827834,114314.26856100606,20.80451404978521,14.314268561006058
2025-09-29,661.7246704101562,-1,1.0,113671.44654254081,114333.17121295097,18.902651944910758,14.333171212950969
2025-09-30,664.21728515625,-1,1.0,113688.49725952219,114352.71454467844,19.543331727472832,14.352714544678442
2025-10-01,666.4806518554688,-1,1.0,113705.55053411111,114372.03118596658,19.31664128814009,14.372031185966582
2025-10-02,667.248291015625,-1,1.0,113722.60636669122,114389.85465770685,17.82347174026654,14.389854657706849
2025-10-03,667.2384033203125,-1,1.0,113739.66475764623,114406.90316096654,17.048503259691643,14.40690316096654
2025-10-06,669.6312866210938,-1,1.0,113756.72570735987,114426.35699398097,19.4538330144278,14.426356993980969
2025-10-07,667.1486206054688,-1,1.0,113773.78921621598,114440.93783682145,14.580842840485275,14.440937836821451
2025-10-08,671.1268920898438,-1,1.0,113790.85528459842,114461.98217668827,21.04433986681397,14.461982176688268
2025-10-09,669.1826171875,-1,1.0,113807.92391289111,114477.10653007861,15.124353390347096,14.477106530078615
2025-10-10,651.0960693359375,-1,1.0,113824.99510147805,114476.09117081399,-1.0153592646238394,14.47609117081399
2025-10-13,661.0865478515625,1,87.0,56988.625735508904,114503.15539859484,27.06422778085107,14.503155398594842
2025-10-14,660.2789306640625,-1,44.0,85389.16804792391,114441.44099714266,-61.71440145217639,14.441440997142665
2025-10-15,663.2102661132812,1,108.0,42956.5193918811,114583.22813211547,141.78713497280842,14.583228132115472
2025-10-16,658.6936645507812,-1,54.0,78532.42075553208,114101.87864127426,-481.34949084121035,14.101878641274263
2025-10-17,662.4326171875,1,113.0,39460.67620458291,114315.56194677041,213.6833054961462,14.315561946770408
2025-10-20,669.3222045898438,1,142.0,20056.251372908126,115100.00442466594,784.442477895529,15.100004424665938
2025-10-21,669.3121948242188,-1,71.0,67580.4256431336,115101.59147565313,1.5870509871892864,15.101591475653128
2025-10-22,665.83251953125,-1,36.0,90894.70089057382,114864.67159369882,-236.91988195430895,14.86467159369882
2025-10-23,669.7808837890625,1,103.0,46033.01588184021,115020.44691211365,155.77531841483142,15.02044691211365
2025-10-24,675.2546997070312,1,137.0,23081.261044183426,115591.1549040467,570.7079919330572,15.591154904046709
2025-10-27,683.2211303710938,-1,69.0,69543.76009857442,116686.01809417989,1094.8631901331828,16.68601809417989
2025-10-28,685.0357666015625,-1,35.0,92845.40772704233,116821.65955809702,135.6414639171271,16.821659558097014
2025-10-29,685.3648071289062,-1,18.0,104510.53625939279,116847.1027877131,25.443229616081226,16.847102787713098
2025-10-30,677.8270874023438,-1,9.0,110626.6566264528,116727.10041307389,-120.00237463921076,16.727100413073888
2025-10-31,680.050537109375,-1,5.0,113363.45277338426,116763.70545893113,36.60504585724266,16.76370545893113
2025-11-03,681.3267822265625,-1,3.0,114743.11085575339,116787.09120243308,23.3857435019454,16.787091202433075
2025-11-04,673.2506103515625,-1,2.0,115433.57293273331,116780.07415343644,-7.017048996640369,16.780074153436438
2025-11-05,675.583740234375,-1,1.0,116126.4717089076,116802.05544914198,21.981295705540106,16.802055449141974
2025-11-06,668.3351440429688,-1,1.0,116143.89067966393,116812.2258237069,10.170374564928352,16.812225823706903
2025-11-07,668.9931640625,-1,1.0,116161.31226326588,116830.30542732838,18.079603621474234,16.83030542732838
2025-11-10,679.432373046875,-1,1.0,116178.73646010537,116858.16883315225,27.86340582386765,16.858168833152245
2025-11-11,680.9877319335938,-1,1.0,116196.16327057438,116877.15100250798,18.982169355731457,16.877151002507976
2025-11-12,681.3666381835938,-1,1.0,116213.59269506497,116894.95933324857,17.808330740590463,16.89495933324857
2025-11-13,670.0599975585938,-1,1.0,116231.02473396923,116901.08473152782,6.125398279255023,16.90108473152782
2025-11-14,669.9503784179688,-1,1.0,116248.45938767932,116918.40976609729,17.3250345694687,16.91840976609729
2025-11-17,663.7088012695312,-1,1.0,116265.89665658747,116929.605457857,11.195691759712645,16.929605457857004
2025-11-18,658.1353149414062,1,89.0,58367.428826242205,116941.47185602736,11.86639817035757,16.941471856027363
2025-11-19,660.6777954101562,1,133.0,29306.36094251927,117176.50773207005,235.03587604268978,17.17650773207005
2025-11-20,650.6075439453125,1,155.0,14997.390929863774,115841.56024138721,-1334.94749068284,15.841560241387212
2025-11-21,657.08837890625,1,166.0,7771.668370534504,116848.339268972,1006.7790275847947,16.84833926897201
2025-11-24,666.759765625,1,171.0,4439.035292665084,118454.95521454008,1606.6159455680754,18.45495521454008
2025-11-25,673.03125,-1,86.0,61647.357397958986,119528.04489795899,1073.0896834189043,19.528044897958985
2025-11-26,677.6775512695312,-1,43.0,90796.73920615853,119936.87391074837,408.82901278938516,19.93687391074837
2025-11-28,681.3765869140625,-1,22.0,105119.26704223476,120109.55195434413,172.67804359576257,20.10955195434413
2025-12-01,678.2658081054688,-1,11.0,112595.95882145125,120056.8827106114,-52.66924373272923,20.056882710611404
2025-12-02,679.5220947265625,0,11.0,112612.84821527447,120087.59125726666,30.708546655252576,20.087591257266656
2025-12-03,681.8751220703125,-1,6.0,116039.11575285833,120130.3664852802,42.77522801354644,20.130366485280202
2025-12-04,682.3736572265625,-1,3.0,118103.64259190095,120150.76356358064,20.39707830043335,20.150763563580636
2025-12-05,683.6697998046875,-1,2.0,118805.02793809443,120172.3675377038,21.603974123165244,20.1723675377038
2025-12-08,681.6159057617188,-1,1.0,119504.46459804686,120186.08050380858,13.712966104780207,20.186080503808583
2025-12-09,681.027587890625,-1,1.0,119522.39026773657,120203.4178556272,17.33735181861266,20.203417855627194
2025-12-10,685.5443115234375,-1,1.0,119540.31862627673,120225.86293780016,22.445082172969705,20.225862937800166
2025-12-11,687.1395263671875,-1,1.0,119558.24967407067,120245.38920043786,19.526262637693435,20.245389200437856
2025-12-12,679.7514038085938,-1,1.0,119576.18341152178,120255.93481533037,10.545614892515005,20.255934815330374
2025-12-15,678.7244262695312,1,89.0,59866.370327314755,120272.84426530304,16.909449972663424,20.272844265303036
2025-12-16,676.8699340820312,-1,45.0,89657.62738247323,120116.77441616464,-156.0698491383955,20.11677441616464
2025-12-17,669.4219360351562,1,111.0,45489.22824826029,119795.06314816263,-321.7112680020073,19.795063148162633
2025-12-18,674.4769287109375,1,144.0,23238.312985036588,120362.99071941158,567.9275712489471,20.36299071941158
2025-12-19,680.5900268554688,1,161.0,11671.768275441373,121246.76259917184,883.7718797602574,21.246762599171838
2025-12-22,684.8300170898438,1,169.0,6194.87890396394,121931.15179214753,684.3891929756937,21.93115179214753
2025-12-23,687.9600219726562,-1,85.0,63984.44998150266,122461.05184917845,529.9000570309145,22.461051849178446
2025-12-24,690.3800048828125,-1,43.0,92990.00785407801,122676.34806403895,215.29621486050019,22.676348064038944
2025-12-26,690.3099975585938,-1,22.0,107500.46630398658,122687.28625027565,10.938186236700858,22.687286250275648
2025-12-29,687.8499755859375,-1,11.0,115082.9411053775,122649.29083682281,-37.995413452837965,22.649290836822807
2025-12-30,687.010009765625,-1,6.0,118535.25359537143,122657.31365396518,8.022817142365966,22.657313653965176
