entry_time,exit_time,entry_price,exit_price,position_type,shares,pnl,return_pct,prediction,won,date,cumulative_pnl
2024-07-01 11:01:00+00:00,2024-07-01 12:13:00+00:00,545.18,545.34,Short,5,-0.9000000000004093,-0.029348105212972205,-0.03027731491807815,False,2024-07-01,-0.9000000000004093
2024-07-01 12:13:00+00:00,2024-07-01 13:15:00+00:00,545.34,544.84,Long,5,-2.6,-0.09168592071001577,0.03516940766554164,False,2024-07-01,-3.5000000000004095
2024-07-01 13:15:00+00:00,2024-07-01 14:15:00+00:00,544.84,542.92,Long,7,-13.58000000000051,-0.3523970339916439,0.04292458674385262,False,2024-07-01,-17.08000000000092
2024-07-01 14:15:00+00:00,2024-07-01 15:15:00+00:00,542.92,543.85,Short,11,-10.450000000000701,-0.1712959552051985,-0.09138250820540485,False,2024-07-01,-27.53000000000162
2024-07-01 15:15:00+00:00,2024-07-01 16:15:00+00:00,543.85,544.95,Long,5,5.400000000000114,0.2022616530293321,0.03297713230447739,True,2024-07-01,-22.13000000000151
2024-07-02 09:47:00+00:00,2024-07-02 11:41:00+00:00,543.25,542.97,Long,5,-1.4999999999998637,-0.051541647491941595,0.033783298531591066,False,2024-07-02,-23.630000000001374
2024-07-02 11:42:00+00:00,2024-07-02 12:44:00+00:00,542.91,543.02,Long,5,0.4500000000000682,0.020261185095137985,0.03522558777464717,True,2024-07-02,-23.180000000001307
2024-07-02 12:51:00+00:00,2024-07-02 13:51:00+00:00,542.97,545.26,Long,7,15.889999999999745,0.4217544247380083,0.039522044923599634,True,2024-07-02,-7.290000000001562
2024-07-02 13:51:00+00:00,2024-07-02 14:51:00+00:00,545.26,545.63,Short,10,-3.9000000000000457,-0.06785753585445559,-0.06211788692425195,False,2024-07-02,-11.190000000001607
2024-07-02 14:52:00+00:00,2024-07-02 15:52:00+00:00,545.6,546.24,Long,5,3.0999999999999317,0.11730205278592123,0.034079836222672015,True,2024-07-02,-8.090000000001675
2024-07-03 10:50:00+00:00,2024-07-03 12:13:00+00:00,549.36,548.7097,Long,5,-3.3515000000000783,-0.11837410805300998,0.03263260866536389,False,2024-07-03,-11.441500000001753
2024-07-03 12:13:00+00:00,2024-07-03 13:15:00+00:00,548.7097,548.45,Long,9,-2.517299999999573,-0.047329216159282865,0.054956604407657844,False,2024-07-03,-13.958800000001325
2024-07-03 13:15:00+00:00,2024-07-03 14:15:00+00:00,548.45,549.8099,Long,7,9.379299999999475,0.24795332300117148,0.0373915577219048,True,2024-07-03,-4.57950000000185
2024-07-03 14:15:00+00:00,2024-07-03 15:15:00+00:00,549.8099,550.295,Long,5,2.3254999999999426,0.08823049566768233,0.03399839838784176,True,2024-07-03,-2.254000000001908
2024-07-03 15:25:00+00:00,2024-07-03 16:25:00+00:00,550.16,550.995,Long,5,4.075000000000182,0.15177402937327986,0.03545046673661688,True,2024-07-03,1.8209999999982744
2024-07-05 11:14:00+00:00,2024-07-05 12:23:00+00:00,551.58,551.59,Long,9,-0.09000000000008186,0.0018129736393616344,0.055195147382068085,True,2024-07-05,1.7309999999981927
2024-07-05 12:23:00+00:00,2024-07-05 13:24:00+00:00,551.59,551.69,Long,5,0.40000000000011365,0.018129407712254162,0.036989604407833984,True,2024-07-05,2.1309999999983065
2024-07-05 13:34:00+00:00,2024-07-05 14:34:00+00:00,551.98,552.2503,Long,5,1.2515000000001009,0.04896916554948009,0.03240775494174602,True,2024-07-05,3.3824999999984073
2024-07-05 14:39:00+00:00,2024-07-05 15:39:00+00:00,552.24,553.11,Long,5,4.250000000000023,0.1575401999130821,0.03226201640999894,True,2024-07-05,7.63249999999843
2024-07-08 10:45:00+00:00,2024-07-08 12:17:00+00:00,554.49,554.99,Long,5,2.4,0.09017295172140165,0.03232995481583028,True,2024-07-08,10.03249999999843
2024-07-08 12:27:00+00:00,2024-07-08 13:28:00+00:00,555.0,555.38,Long,9,3.239999999999959,0.06846846846846766,0.04505342388542436,True,2024-07-08,13.27249999999839
2024-07-08 13:36:00+00:00,2024-07-08 14:36:00+00:00,555.7199,555.0099,Long,5,-3.650000000000182,-0.12776220538440972,0.035531904571447136,False,2024-07-08,9.622499999998208
2024-07-08 14:52:00+00:00,2024-07-08 15:52:00+00:00,555.06,554.99,Long,9,-0.8099999999994271,-0.012611249234305543,0.054905026055732005,False,2024-07-08,8.812499999998781
2024-07-09 11:12:00+00:00,2024-07-09 12:31:00+00:00,556.41,556.17,Long,5,-1.3000000000000456,-0.0431336604302599,0.03396842714979663,False,2024-07-09,7.512499999998736
2024-07-09 12:34:00+00:00,2024-07-09 13:38:00+00:00,556.1213,556.44,Long,5,1.4935000000001764,0.05730764133652771,0.03680041607980156,True,2024-07-09,9.005999999998913
2024-07-09 13:40:00+00:00,2024-07-09 14:40:00+00:00,556.32,556.44,Long,7,0.7000000000000318,0.021570319240725576,0.04039492848883604,True,2024-07-09,9.705999999998944
2024-07-09 14:42:00+00:00,2024-07-09 15:42:00+00:00,556.61,556.0,Long,5,-3.1500000000000683,-0.10959199439464141,0.03093970002970533,False,2024-07-09,6.5559999999988765
2024-07-10 11:45:00+00:00,2024-07-10 12:49:00+00:00,557.11,557.19,Short,5,-0.5000000000002046,-0.014359821220233155,-0.030379413010143106,False,2024-07-10,6.055999999998672
2024-07-10 12:59:00+00:00,2024-07-10 14:00:00+00:00,557.13,557.285,Long,5,0.6749999999998636,0.027821154847158244,0.03578477181811162,True,2024-07-10,6.730999999998536
2024-07-10 14:08:00+00:00,2024-07-10 15:08:00+00:00,557.65,557.19,Short,5,2.1999999999996134,0.08248901640812745,-0.031166552159015946,True,2024-07-10,8.93099999999815
2024-07-10 15:14:00+00:00,2024-07-10 16:14:00+00:00,557.07,558.09,Long,5,4.999999999999909,0.1831008670364553,0.030246508261441554,True,2024-07-10,13.93099999999806
2024-07-11 09:45:00+00:00,2024-07-11 11:54:00+00:00,561.04,560.81,Long,7,-1.7500000000001275,-0.04099529445316166,0.03938225264486597,False,2024-07-11,12.180999999997931
2024-07-11 11:54:00+00:00,2024-07-11 12:56:00+00:00,560.81,561.44,Long,8,4.880000000000873,0.11233751181328956,0.05096451549408115,True,2024-07-11,17.060999999998806
2024-07-11 13:46:00+00:00,2024-07-11 14:46:00+00:00,561.83,559.415,Long,5,-12.175000000000386,-0.4298453268782509,0.030370652800415173,False,2024-07-11,4.88599999999842
2024-07-11 15:12:00+00:00,2024-07-11 16:12:00+00:00,558.61,557.23,Long,7,-9.799999999999969,-0.247041764379441,0.03878968987782266,False,2024-07-11,-4.914000000001549
2024-07-12 10:48:00+00:00,2024-07-12 12:21:00+00:00,557.08,556.92,Long,8,-1.4400000000006548,-0.02872118905724166,0.04390334041438872,False,2024-07-12,-6.354000000002204
2024-07-12 12:21:00+00:00,2024-07-12 13:21:00+00:00,556.92,557.17,Long,10,2.3000000000000003,0.04488975077210371,0.05924544849540707,True,2024-07-12,-4.054000000002203
2024-07-12 13:21:00+00:00,2024-07-12 14:21:00+00:00,557.17,559.6,Long,5,12.050000000000319,0.43613259866828147,0.0322946436263401,True,2024-07-12,7.995999999998116
2024-07-12 14:21:00+00:00,2024-07-12 15:21:00+00:00,559.6,561.33,Long,7,11.970000000000127,0.30914939242316264,0.03953032822082266,True,2024-07-12,19.965999999998242
2024-07-15 11:26:00+00:00,2024-07-15 12:35:00+00:00,562.26,561.91,Short,5,1.6500000000001136,0.0622487817024193,-0.03045447219557161,True,2024-07-15,21.615999999998355
2024-07-15 12:36:00+00:00,2024-07-15 13:40:00+00:00,561.86,562.65,Long,5,3.849999999999818,0.14060442103014337,0.03441365282936907,True,2024-07-15,25.46599999999817
2024-07-15 13:40:00+00:00,2024-07-15 14:40:00+00:00,562.65,563.14,Long,8,3.7600000000000726,0.08708788767439957,0.046481244199828936,True,2024-07-15,29.225999999998244
2024-07-15 15:01:00+00:00,2024-07-15 16:01:00+00:00,564.04,563.52,Long,10,-5.399999999999818,-0.09219204311750619,0.066958583856195,False,2024-07-15,23.825999999998427
2024-07-16 10:33:00+00:00,2024-07-16 12:22:00+00:00,562.3,562.29,Short,5,-0.05000000000004548,0.0017784101013677584,-0.03351378566098202,True,2024-07-16,23.77599999999838
2024-07-16 12:30:00+00:00,2024-07-16 13:31:00+00:00,562.37,563.0,Short,8,-5.199999999999964,-0.11202589042800923,-0.058793544920256215,False,2024-07-16,18.575999999998416
2024-07-16 13:36:00+00:00,2024-07-16 14:36:00+00:00,563.08,562.77,Long,7,-2.310000000000414,-0.05505434396534402,0.037284871176654584,False,2024-07-16,16.265999999998
2024-07-16 14:41:00+00:00,2024-07-16 15:41:00+00:00,563.51,563.085,Long,8,-3.5599999999996363,-0.07542013451402008,0.04502917585105382,False,2024-07-16,12.705999999998365
2024-07-17 09:50:00+00:00,2024-07-17 11:20:00+00:00,560.77,559.26,Long,5,-7.649999999999954,-0.2692726073078073,0.03561321015356504,False,2024-07-17,5.055999999998411
2024-07-17 11:21:00+00:00,2024-07-17 12:22:00+00:00,559.31,559.69,Long,7,2.520000000000764,0.06794085569721785,0.0386088955443529,True,2024-07-17,7.5759999999991745
2024-07-17 12:23:00+00:00,2024-07-17 13:23:00+00:00,559.82,559.0,Short,8,6.4000000000004,0.14647565288843734,-0.05506214377086015,True,2024-07-17,13.975999999999575
2024-07-17 13:23:00+00:00,2024-07-17 14:23:00+00:00,559.0,559.08,Long,5,0.3000000000002046,0.014311270125230934,0.03305675455163293,True,2024-07-17,14.27599999999978
2024-07-17 15:20:00+00:00,2024-07-17 16:20:00+00:00,558.305,557.7852,Long,5,-2.6989999999995917,-0.09310323210430112,0.03222711969128018,False,2024-07-17,11.577000000000188
2024-07-18 09:45:00+00:00,2024-07-18 11:24:00+00:00,557.9,557.92,Long,7,-1.273321725836496e-13,0.0035848718408284298,0.041893833806455,True,2024-07-18,11.57700000000006
2024-07-18 11:29:00+00:00,2024-07-18 12:33:00+00:00,557.81,558.4,Long,5,2.850000000000159,0.10577078216597621,0.0359667805037118,True,2024-07-18,14.42700000000022
2024-07-18 13:00:00+00:00,2024-07-18 14:00:00+00:00,558.84,558.64,Short,5,0.9000000000002274,0.03578841886766256,-0.03045447219557161,True,2024-07-18,15.327000000000448
2024-07-18 14:09:00+00:00,2024-07-18 15:09:00+00:00,559.425,555.9,Short,8,28.039999999999818,0.6301112749698311,-0.053505594011853036,True,2024-07-18,43.36700000000027
2024-07-18 15:09:00+00:00,2024-07-18 16:09:00+00:00,555.9,553.54,Short,5,11.700000000000069,0.4245367871919435,-0.0362892768238285,True,2024-07-18,55.067000000000334
2024-07-19 10:07:00+00:00,2024-07-19 11:38:00+00:00,553.19,553.66,Long,5,2.249999999999568,0.08496176720474223,0.032508855216086055,True,2024-07-19,57.3169999999999
2024-07-19 11:39:00+00:00,2024-07-19 12:45:00+00:00,553.64,553.69,Short,5,-0.3500000000003411,-0.009031139368555055,-0.033946620016425545,False,2024-07-19,56.96699999999956
2024-07-19 12:58:00+00:00,2024-07-19 13:58:00+00:00,553.9,553.01,Short,5,4.349999999999932,0.16067882289221636,-0.03351378566098202,True,2024-07-19,61.31699999999949
2024-07-19 14:26:00+00:00,2024-07-19 15:26:00+00:00,551.7301,550.45,Long,7,-9.100699999999634,-0.23201561778122085,0.04184424471173162,False,2024-07-19,52.216299999999855
2024-07-19 15:26:00+00:00,2024-07-19 16:26:00+00:00,550.45,550.09,Long,9,-3.420000000000123,-0.06540103551639814,0.044855709470653135,False,2024-07-19,48.79629999999973
2024-07-22 09:56:00+00:00,2024-07-22 11:30:00+00:00,551.46,551.76,Short,5,-1.5999999999997727,-0.05440104450004615,-0.03337665986419493,False,2024-07-22,47.19629999999996
2024-07-22 12:00:00+00:00,2024-07-22 13:00:00+00:00,552.17,552.31,Short,9,-1.4399999999998772,-0.025354510386291607,-0.052121217479702664,False,2024-07-22,45.75630000000008
2024-07-22 13:40:00+00:00,2024-07-22 14:40:00+00:00,553.66,554.19,Long,5,2.550000000000432,0.09572661922481061,0.035899208471496746,True,2024-07-22,48.30630000000051
2024-07-22 14:43:00+00:00,2024-07-22 15:43:00+00:00,554.22,551.5511,Long,9,-24.20010000000007,-0.481559669445348,0.05171356610247743,False,2024-07-22,24.10620000000044
2024-07-23 10:25:00+00:00,2024-07-23 11:56:00+00:00,554.73,555.15,Short,5,-2.1999999999997955,-0.07571250878805168,-0.03351378566098202,False,2024-07-23,21.906200000000645
2024-07-23 12:00:00+00:00,2024-07-23 13:04:00+00:00,555.31,554.84,Short,5,2.249999999999568,0.08463740973508736,-0.03587638460111454,True,2024-07-23,24.15620000000021
2024-07-23 13:04:00+00:00,2024-07-23 14:05:00+00:00,554.84,555.755,Long,5,4.4749999999998185,0.16491240718044187,0.03431070717551226,True,2024-07-23,28.631200000000028
2024-07-23 14:05:00+00:00,2024-07-23 15:05:00+00:00,555.755,555.285,Long,5,-2.4500000000001365,-0.08456963949942461,0.03624866944568624,False,2024-07-23,26.18119999999989
2024-07-23 15:07:00+00:00,2024-07-23 16:07:00+00:00,555.47,556.21,Long,5,3.6000000000000454,0.13322051595945938,0.0312023279061617,True,2024-07-23,29.781199999999934
2024-07-24 09:47:00+00:00,2024-07-24 11:24:00+00:00,549.73,550.1,Long,5,1.7500000000000226,0.06730576828625044,0.03545667486938865,True,2024-07-24,31.531199999999956
2024-07-24 11:32:00+00:00,2024-07-24 12:37:00+00:00,550.0,548.63,Long,5,-6.950000000000022,-0.24909090909090992,0.03437712111744048,False,2024-07-24,24.58119999999993
2024-07-24 12:37:00+00:00,2024-07-24 13:37:00+00:00,548.63,548.22,Long,5,-2.149999999999841,-0.07473160417767315,0.036733957237343545,False,2024-07-24,22.43120000000009
2024-07-24 13:38:00+00:00,2024-07-24 14:38:00+00:00,547.865,545.535,Short,7,16.170000000000286,0.42528725142143425,-0.042366537255692414,True,2024-07-24,38.601200000000375
2024-07-24 15:23:00+00:00,2024-07-24 16:23:00+00:00,544.45,544.4795,Long,5,0.04749999999992269,0.005418312058037384,0.03429547125108963,True,2024-07-24,38.6487000000003
2024-07-25 09:45:00+00:00,2024-07-25 10:56:00+00:00,540.53,540.73,Long,7,1.2600000000003184,0.03700072151407794,0.04282140656925674,True,2024-07-25,39.908700000000614
2024-07-25 11:27:00+00:00,2024-07-25 12:27:00+00:00,540.45,540.03,Long,5,-2.200000000000364,-0.0777130169303493,0.03279577648648461,False,2024-07-25,37.70870000000025
2024-07-25 12:27:00+00:00,2024-07-25 13:27:00+00:00,540.03,541.32,Long,5,6.350000000000387,0.2388756180212354,0.03299314293714756,True,2024-07-25,44.058700000000634
2024-07-25 13:33:00+00:00,2024-07-25 14:33:00+00:00,540.7,540.0201,Short,5,3.2995000000004437,0.12574440540042328,-0.03687553687666698,True,2024-07-25,47.35820000000108
2024-07-25 14:33:00+00:00,2024-07-25 15:33:00+00:00,540.0201,543.3073,Long,11,35.93920000000108,0.6087180829010065,0.21041214792847318,True,2024-07-25,83.29740000000216
2024-07-26 09:45:00+00:00,2024-07-26 11:10:00+00:00,542.55,542.75,Long,7,1.2600000000003184,0.03686296193900018,0.040364106507777484,True,2024-07-26,84.55740000000247
2024-07-26 11:15:00+00:00,2024-07-26 12:17:00+00:00,542.66,542.99,Long,5,1.5500000000002045,0.060811557881554,0.03150942402501332,True,2024-07-26,86.10740000000268
2024-07-26 12:30:00+00:00,2024-07-26 13:30:00+00:00,543.29,541.69,Short,11,17.379999999999,0.29450201549815186,-0.08772456630838976,True,2024-07-26,103.48740000000168
2024-07-26 13:30:00+00:00,2024-07-26 14:30:00+00:00,541.69,543.02,Short,11,-14.8499999999992,-0.24552788495263472,-0.206114508405595,False,2024-07-26,88.63740000000249
2024-07-26 14:30:00+00:00,2024-07-26 15:30:00+00:00,543.02,543.36,Short,7,-2.520000000000223,-0.06261279510884163,-0.042106588139394184,False,2024-07-26,86.11740000000226
2024-07-29 11:31:00+00:00,2024-07-29 12:35:00+00:00,546.94,547.59,Short,5,-3.3499999999998864,-0.11884301751562826,-0.03337665986419493,False,2024-07-29,82.76740000000238
2024-07-29 12:48:00+00:00,2024-07-29 13:48:00+00:00,547.44,545.76,Long,5,-8.500000000000318,-0.30688294607629396,0.0332951914715685,False,2024-07-29,74.26740000000207
2024-07-29 14:07:00+00:00,2024-07-29 15:07:00+00:00,546.28,543.93,Short,7,16.31000000000016,0.4301823240828921,-0.04229152088411443,True,2024-07-29,90.57740000000223
2024-07-29 15:15:00+00:00,2024-07-29 16:15:00+00:00,543.41,546.41,Long,7,20.86,0.5520693399090926,0.040697382893064064,True,2024-07-29,111.43740000000223
2024-07-30 09:57:00+00:00,2024-07-30 11:44:00+00:00,545.71,546.1,Long,5,1.8499999999999317,0.07146652984185489,0.03156329257867893,True,2024-07-30,113.28740000000217
2024-07-30 11:58:00+00:00,2024-07-30 13:02:00+00:00,545.82,545.87,Long,5,0.14999999999977262,0.009160529112153187,0.03482585033209374,True,2024-07-30,113.43740000000194
2024-07-30 13:04:00+00:00,2024-07-30 14:04:00+00:00,545.86,545.27,Long,5,-3.0500000000001593,-0.10808632250028062,0.0348133902719225,False,2024-07-30,110.38740000000179
2024-07-30 14:06:00+00:00,2024-07-30 15:06:00+00:00,545.81,541.305,Short,5,22.42499999999998,0.825378794818709,-0.03335686149403468,True,2024-07-30,132.81240000000176
2024-07-30 15:06:00+00:00,2024-07-30 16:06:00+00:00,541.305,540.78,Short,11,5.554999999999749,0.09698783495441153,-0.3064774045931612,True,2024-07-30,138.3674000000015
2024-07-31 09:49:00+00:00,2024-07-31 11:10:00+00:00,546.77,547.12,Long,5,1.6500000000001136,0.06401229035975323,0.03179078373259489,True,2024-07-31,140.01740000000163
2024-07-31 11:11:00+00:00,2024-07-31 12:12:00+00:00,546.98,547.42,Long,7,2.939999999999586,0.08044169805110622,0.039522044923599634,True,2024-07-31,142.95740000000123
2024-07-31 12:12:00+00:00,2024-07-31 13:14:00+00:00,547.42,549.23,Short,9,-16.47000000000053,-0.3306419202805998,-0.04358183003744984,False,2024-07-31,126.48740000000069
2024-07-31 13:44:00+00:00,2024-07-31 14:44:00+00:00,547.76,550.618,Short,11,-31.65800000000067,-0.5217613553381154,-0.07041523639139882,False,2024-07-31,94.82940000000002
2024-07-31 15:06:00+00:00,2024-07-31 16:06:00+00:00,550.57,550.49,Long,5,-0.5000000000002046,-0.014530395771662262,0.030258244461464173,False,2024-07-31,94.32939999999982
2024-08-01 09:45:00+00:00,2024-08-01 11:21:00+00:00,552.37,553.24,Long,9,7.650000000000041,0.15750312290674812,0.05646633571384439,True,2024-08-01,101.97939999999986
2024-08-01 11:21:00+00:00,2024-08-01 12:25:00+00:00,553.24,553.4,Short,5,-0.8999999999998408,-0.02892054081410747,-0.0325371534983817,False,2024-08-01,101.07940000000002
2024-08-01 12:30:00+00:00,2024-08-01 13:31:00+00:00,553.68,553.12,Short,10,5.399999999999454,0.10114145354716542,-0.09412779938812178,True,2024-08-01,106.47939999999947
2024-08-01 13:44:00+00:00,2024-08-01 14:44:00+00:00,554.58,548.7,Long,10,-58.99999999999995,-1.0602618197554898,0.06286126273109144,False,2024-08-01,47.47939999999952
2024-08-01 14:44:00+00:00,2024-08-01 15:44:00+00:00,548.7,544.62,Short,10,40.60000000000041,0.7435757244395919,-0.20018449968013588,True,2024-08-01,88.07939999999994
2024-08-02 09:45:00+00:00,2024-08-02 10:57:00+00:00,537.13,537.62,Long,7,3.2900000000000635,0.0912255878465193,0.038174358143299086,True,2024-08-02,91.3694
2024-08-02 11:08:00+00:00,2024-08-02 12:09:00+00:00,537.06,537.65,Long,7,3.9900000000002227,0.1098573716158403,0.03840476051458537,True,2024-08-02,95.35940000000022
2024-08-02 12:30:00+00:00,2024-08-02 13:30:00+00:00,534.48,535.59,Long,11,11.99000000000015,0.20767849124382834,0.25221715560485064,True,2024-08-02,107.34940000000037
2024-08-02 13:34:00+00:00,2024-08-02 14:34:00+00:00,534.05,530.28,Short,5,18.749999999999908,0.7059264113846985,-0.032033483535302984,True,2024-08-02,126.09940000000029
2024-08-02 14:34:00+00:00,2024-08-02 15:34:00+00:00,530.28,529.96,Short,11,3.2999999999992995,0.06034547786074081,-0.10471900381938384,True,2024-08-02,129.3993999999996
2024-08-05 09:45:00+00:00,2024-08-05 10:45:00+00:00,518.26,517.09,Short,11,12.64999999999955,0.225755412341288,-0.14235890899515902,True,2024-08-05,142.04939999999914
2024-08-05 10:55:00+00:00,2024-08-05 11:55:00+00:00,517.21,514.97,Short,5,11.100000000000046,0.433092940971754,-0.030318295943906663,True,2024-08-05,153.1493999999992
2024-08-05 11:55:00+00:00,2024-08-05 12:55:00+00:00,514.97,509.93,Short,11,55.220000000000226,0.978697788220677,-0.15163567518168436,True,2024-08-05,208.36939999999942
2024-08-05 12:55:00+00:00,2024-08-05 13:55:00+00:00,509.93,515.88,Long,12,71.15999999999987,1.1668268193673619,0.06574184635444928,True,2024-08-05,279.52939999999927
2024-08-05 13:55:00+00:00,2024-08-05 14:55:00+00:00,515.88,517.88,Long,11,21.78,0.3876870590059704,0.32953854962255175,True,2024-08-05,301.3093999999993
2024-08-05 14:55:00+00:00,2024-08-05 15:55:00+00:00,517.88,520.4399,Long,11,27.938899999999677,0.4943036996987662,0.10641394233562512,True,2024-08-05,329.24829999999895
